,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3602,20,1,ER,-313.48781889810925,-708.2861635517227,556.4980326777007,[ 167.79577465  228.04225352 -229.51408451],[ 167.42553191  228.31914894 -225.56028369],[ 165.66206897  225.52413793 -225.17931034],1306
3603,21,1,ER,-376.62983879821513,-727.1386501777,506.3623647078522,[  62.91724138  305.60689655 -198.15172414],[  63.45138889  301.40972222 -197.45138889],[  65.73611111  298.53472222 -198.91666667],1306
3604,22,1,ER,-384.6780177030496,-711.0256150563775,498.6101391667811,[ 127.33793103  277.32413793 -120.62758621],[ 128.88965517  279.45517241 -120.75862069],[ 130.32394366  280.70422535 -119.61971831],1306
3605,23,1,ER,-469.5772265473308,-710.7588961260408,657.162312841482,[ 205.39041096  302.01369863 -221.87671233],[ 206.08510638  300.76595745 -220.88652482],[ 203.88888889  299.32638889 -220.50694444],1306
3606,24,1,ER,-405.3753985105232,-638.6289337567767,865.9882521218764,[  91.69230769  231.61538462 -219.31468531],[  92.95070423  232.75352113 -216.72535211],[  94.56338028  235.         -215.07042254],1306
3607,25,1,ER,-386.43154771921843,-605.3007952830849,1066.3521851013793,[ 208.36428571  231.45714286 -211.65714286],[ 206.73049645  229.93617021 -209.03546099],[ 205.02777778  228.65972222 -206.79861111],1306
3608,26,1,ER,-485.59101265673655,-514.7205732965353,1238.8689955642176,[ 169.48965517  271.65517241 -173.94482759],[ 167.70921986  269.12765957 -173.94326241],[ 165.35460993  267.65248227 -171.10638298],1306
3609,27,1,ER,-648.1271970273963,-543.6333705861962,1271.2039169718578,[ 220.54482759  367.51034483 -173.63448276],[ 217.60689655  369.96551724 -174.4137931 ],[ 215.14084507  372.54929577 -176.74647887],1306
3610,28,1,ER,-718.5214869465258,-684.5543981190027,1241.9239837325736,[ 210.76027397  286.52739726 -218.7739726 ],[ 209.51020408  288.53061224 -215.74829932],[ 208.61702128  290.81560284 -214.46808511],1306
3611,29,1,ER,-727.4940879589956,-701.3900773820502,1270.2591845496825,[ 172.69014085  249.03521127 -139.85211268],[ 172.22222222  250.77777778 -140.95833333],[ 173.63945578  253.17687075 -139.54421769],1306
3612,30,1,ER,-737.5878353140583,-936.174026620686,1325.7039110960773,[ 166.73381295  311.0647482  -186.85611511],[ 164.42553191  311.63829787 -183.23404255],[ 161.6122449   312.28571429 -180.57823129],1306
3613,31,1,ER,-815.4883824358334,-876.229319417255,1376.8175981348454,[ 189.66891892  349.5472973  -113.79054054],[ 188.23129252  352.51020408 -113.52380952],[ 185.35211268  354.67605634 -115.0915493 ],1306
3614,32,1,ER,-906.7195698542542,-906.5633075782391,1448.4465196274402,[ 188.91836735  369.99319728 -210.95238095],[ 189.5         366.95205479 -210.9109589 ],[ 188.98601399  364.28671329 -210.59440559],1306
