,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3817,36,4,BA,-201.86641892943175,-412.5640298344695,1050.2918561459367,[ -68.44525547  143.6350365  -191.83211679],[ -65.68275862  142.77957072 -194.39569628],[ -66.23448276  147.36551724 -196.13793103],1347
3818,37,4,BA,-276.71093829412115,-176.04684936429425,921.7992819137835,[ 40.46428571 -47.73571429 -89.91428571],[ 41.90647482 -52.91366906 -94.85611511],[ 44.14814815 -52.24444444 -95.4       ],1347
3819,38,4,BA,-10.367853812805087,-193.2580503309325,1093.7591110622739,[  78.10344828   41.13793103 -221.0137931 ],[  77.32885906   41.22147651 -226.06040268],[  76.00724638   44.92753623 -225.80434783],1347
3820,39,4,BA,-125.5130871610859,-230.81631779300386,1162.492151676503,[ 137.28244275   94.25954198 -170.91603053],[ 141.63194444   91.32638889 -170.65972222],[ 144.68656716   93.04477612 -171.47014925],1347
3821,40,4,BA,-147.4170275314376,-185.91633630809542,1143.7948405858672,[ -49.33082707  121.78947368 -352.7443609 ],[ -49.51094891  121.33576642 -353.01459854],[ -50.72058824  121.13235294 -353.66176471],1347
3822,41,4,BA,-116.6326136384501,-222.32789499099357,896.041959644061,[  24.24113475  128.22695035 -148.80851064],[  25.72727273  125.46212121 -147.83333333],[  24.89393939  122.35606061 -146.63636364],1347
3823,42,4,BA,-96.14352355494327,-270.8692747592701,835.9872631693535,[ -18.1971831    32.71830986 -127.17605634],[ -15.91970803   33.49635036 -129.16058394],[ -16.19708029   34.66423358 -128.71532847],1347
3824,43,4,BA,-288.2686806793343,-322.6071194519127,1077.0698102834542,[  11.63380282    3.30985915 -226.92957746],[   8.00671141    0.26845638 -225.12751678],[   6.10958904    2.19863014 -222.14383562],1347
3825,44,4,BA,-197.36760172947288,-155.28318399126343,914.5047739868572,[ 38.88028169  15.28169014 -97.19014085],[ 39.52238806  13.49253731 -97.44776119],[ 42.00719424  17.97122302 -95.79856115],1347
3826,45,4,BA,-149.4142618652948,-110.76368271972224,1173.8205090771512,[  51.86029412   45.72058824 -203.93382353],[  51.80141844   41.73049645 -205.78723404],[  51.86842105   39.05263158 -211.92105263],1347
3827,46,4,BA,-65.3685775400176,-153.48476037507766,1114.1138180877306,[  25.56462585   68.69387755 -167.58503401],[  24.94029851   70.58208955 -165.52985075],[  27.28057554   73.23021583 -166.64748201],1347
3828,47,4,BA,-211.51152586885465,-335.479352113886,929.1657034438102,[ 114.1292517    -5.29251701 -115.04761905],[ 110.76296296   -5.21481481 -116.27407407],[ 106.40136054   -5.60544218 -115.67346939],1347
3829,48,4,BA,-7.014513546856026,-305.69821297420566,1163.8490829397538,[ 169.17142857   78.98571429 -129.52857143],[ 172.58333333   79.82638889 -126.17361111],[ 174.03623188   81.23188406 -123.70289855],1347
3830,49,4,BA,127.43150105938582,-275.1539345327582,1002.0935708534338,[ 110.6350365   177.2919708  -214.18248175],[ 111.28571429  176.96428571 -215.72857143],[ 111.18248175  176.33576642 -216.10948905],1347
3831,50,4,BA,168.62317923508235,-419.0523141416619,1089.0931484116977,[ -18.92957746   89.31690141 -213.83098592],[ -14.59333333   87.61333333 -216.04666667],[ -11.25179856   85.07913669 -217.00719424],1347
3832,51,4,BA,271.37420465241297,-379.03526890813276,1028.7146980018188,[112.5106383   54.25531915 -30.41134752],[110.15172414  55.64137931 -27.8       ],[113.5170068   58.15646259 -24.87755102],1347
3833,52,4,BA,124.64549041545352,-285.68071410903457,1053.7782027738988,[ 107.17605634   87.5915493  -124.35211268],[ 104.71917808   90.95890411 -123.47945205],[ 104.04794521   96.10958904 -121.33561644],1347
3834,53,4,BA,43.660584838554755,-395.8854864624411,1106.6733135115896,[  62.05633803   34.82394366 -108.66901408],[  59.78082192   33.06849315 -112.12328767],[  56.33802817   32.45070423 -115.58450704],1347
3835,54,4,BA,1.743000972582995,-189.1164092292595,998.8168482706056,[  86.70289855   94.60144928 -278.78985507],[  88.12598425   93.06299213 -276.67716535],[  92.00757576   90.27272727 -277.57575758],1347
3836,55,4,BA,42.99097983636203,-239.22831330458956,1170.29241858648,[  17.42764654   62.21074893 -194.27272727],[  14.87218045   60.03007519 -197.02255639],[  13.30985915   55.26760563 -198.23943662],1347
3837,56,4,BA,24.509384098416117,-27.868715231141955,1225.141918325281,[  43.75539568   46.02877698 -105.1294964 ],[  40.3006993    46.43356643 -102.46153846],[ 40.51748252  46.08391608 -98.18881119],1347
3838,57,4,BA,72.02218269225826,-187.9283299357577,1153.3341828533705,[  48.36111111    1.20138889 -294.55555556],[  49.96503497    1.94405594 -289.68531469],[  50.28776978    5.55395683 -288.42446043],1347
3839,58,4,BA,104.59454067640893,-244.30903066922372,1208.7385009973434,[  11.81506849    7.80821918 -167.97945205],[  11.68055556    7.30555556 -165.11111111],[  10.25735294    5.94117647 -161.66911765],1347
3840,59,4,BA,-109.47762872114552,-201.332715120691,1080.83587540249,[  81.7238806    61.91044776 -360.36567164],[  78.06206897   63.62068966 -361.22068966],[  75.86861314   63.98540146 -364.50364964],1347
3841,60,4,BA,71.19024881010237,-362.9583706508399,1314.7097807938237,[122.49230769 -15.87692308 -64.71538462],[117.41216216 -18.32432432 -61.95945946],[114.15267176 -18.5648855  -60.15267176],1347
3842,61,4,BA,46.74994129562478,-328.8140678536545,1359.5745668046804,[ 205.1958042    31.79020979 -278.78321678],[ 202.19310345   34.54482759 -275.25517241],[ 199.55         31.88571429 -271.99285714],1347
3843,62,4,BA,-20.065053418439927,-304.1572051757882,1165.9304925760548,[ 54.66901408  84.6971831  -70.78169014],[ 56.68309859  80.59859155 -72.00704225],[ 60.97278912  77.59863946 -71.02721088],1347
3844,63,4,BA,53.81414086508868,-410.6371668525986,1213.3353983871123,[  20.01973684   85.11184211 -139.375     ],[  16.22972973   82.55405405 -140.12837838],[  18.14383562   84.04109589 -142.35616438],1347
3845,64,4,BA,-64.01715911509552,-286.7893530566699,1207.985891584709,[  70.16891892  105.2972973  -258.76351351],[  74.18181818  105.81118881 -260.38461538],[  78.67785235  105.54362416 -263.10067114],1347
3846,65,4,BA,-94.16687805187996,-114.22967261445271,1281.5019038102605,[  69.29861111  141.71527778 -129.86111111],[  66.32142857  144.52857143 -130.49285714],[  63.07177234  147.04319586 -127.56849315],1347
3847,66,4,BA,-73.94221062867994,-102.64400152069209,1479.6230946539551,[-84.24817518 119.20437956 -88.39416058],[-84.3862069  123.28275862 -84.0137931 ],[-87.28368794 123.26950355 -82.83687943],1347
3848,67,4,BA,-175.8050978159392,1.0909797649789503,1465.4441090197172,[  48.33098592   91.24647887 -209.85211268],[  42.95918367   92.         -210.82993197],[  41.07432432   88.85810811 -211.11486486],1347
3849,68,4,BA,-208.57597059912393,91.98669294312502,1375.4220940573164,[ 107.58992806   58.07913669 -127.3381295 ],[ 106.95138889   57.54861111 -125.78472222],[ 106.84848485   58.25757576 -123.65909091],1347
3850,69,4,BA,-296.4080422438921,-22.144062362008725,1387.3650572421354,[ -15.08053691   28.45637584 -233.46979866],[ -16.32167832   27.76923077 -230.2027972 ],[ -18.68027211   26.85034014 -227.40816327],1347
3851,70,4,BA,-345.84514827788223,-30.21651478402609,1317.6377448371086,[ 62.37410072  71.72661871 -88.13669065],[ 62.46153846  75.59440559 -85.44055944],[ 64.32413793  76.29655172 -87.87586207],1347
3852,71,4,BA,-230.46645481664214,8.521479776968086,1062.931305854,[ 48.52380952   5.06802721 -48.68027211],[ 50.88405797   3.63768116 -49.33333333],[ 54.93103448   4.17931034 -48.62758621],1347
3853,72,4,BA,-339.3650896901938,-1.5413553225722936,1125.1600869069232,[  52.69064748   93.81294964 -229.07194245],[  52.8          91.38666667 -233.46666667],[  51.45637584   85.67114094 -234.73825503],1347
3854,73,4,BA,-222.60644859848986,-29.55768907644085,1230.375435897569,[ -22.06666667   64.40666667 -157.86      ],[ -20.77372263   64.74452555 -157.7810219 ],[ -18.55704698   59.7114094  -155.3557047 ],1347
3855,74,4,BA,-277.69320525947006,-101.81362140026113,1154.533193994223,[  62.8037788   108.30318387 -125.89208633],[  83.25354915  108.36013266 -141.90357143],[  67.84027778  106.09722222 -129.51388889],1347
3856,75,4,BA,-103.97060944025475,-128.94397077100777,1139.151080856751,[ 69.93661972 154.45070423 -52.3028169 ],[ 73.34074074 156.12592593 -52.82962963],[ 76.8962963  157.2        -54.76296296],1347
3857,76,4,BA,-171.71475839297364,-63.81447966487727,1191.1862369159383,[  57.17123288   94.95890411 -198.59589041],[  59.89932886   99.02684564 -199.08724832],[  59.04195804  104.24475524 -198.94405594],1347
3858,77,4,BA,-222.01044503738422,-171.9499419804153,1272.6058452864158,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1347
3859,78,4,BA,-120.07922111219642,-151.7203702308624,1326.9990749896701,[  18.46808511   13.83687943 -118.        ],[  15.0530303    13.31818182 -119.29545455],[  13.90769231   13.11538462 -121.28461538],1347
3860,79,4,BA,-170.1616056993474,-43.415122933055,1263.9572052312892,[  77.51388889   41.80555556 -132.91666667],[  80.53191489   42.0070922  -135.31205674],[  82.30612245   45.84353741 -137.87755102],1347
3861,80,4,BA,-100.05011698838216,-53.86872174612476,1410.0024625877895,[ -25.79239063    0.2248062  -194.43578663],[ -24.51290031    0.24655388 -193.72142857],[ -21.70344828    4.28965517 -194.26896552],1347
3862,81,4,BA,-253.99256635793853,-121.62046576065681,1353.43334479752,[  14.82993197   54.88435374 -146.20408163],[  15.76978417   54.6618705  -143.64748201],[  15.61538462   57.20979021 -138.74125874],1347
3863,82,4,BA,-58.15369155036174,-72.3440779240588,1448.8974394800694,[ -25.89051095   33.51094891 -225.42335766],[ -25.77777778   34.47407407 -227.24444444],[ -26.75352113   36.34507042 -232.61267606],1347
3864,83,4,BA,-87.88840506128372,-131.5954776169246,1447.9351502785685,[  45.04081633   91.8707483  -251.21768707],[  42.91780822   93.61643836 -254.73972603],[  42.83453237   92.60431655 -257.97841727],1347
3865,84,4,BA,-98.83821471315377,-213.6383976330956,1331.8863192254298,[  14.38461538   88.57692308 -207.44615385],[  13.55813953   88.         -205.03875969],[  14.9858156    86.88652482 -203.        ],1347
3866,85,4,BA,-322.6925488112454,-153.1219370315947,1359.9139316891933,[ 117.29927007   62.56934307 -203.20437956],[ 117.16083916   63.6013986  -198.34265734],[ 120.36029412   64.78676471 -196.59558824],1347
3867,86,4,BA,-200.90460851267733,-197.81393626795156,1399.8866771107018,[ 112.24475524   83.20979021 -328.81818182],[ 113.69594595   85.47972973 -332.47972973],[ 113.0915493    85.07042254 -336.76056338],1347
3868,87,4,BA,-307.09852404039975,-161.18708725749582,1500.8997231788485,[ -83.48026316   45.94736842 -162.13815789],[ -88.15862069   47.32413793 -161.52413793],[ -89.62068966   51.40689655 -160.71724138],1347
3869,88,4,BA,-297.0508340505778,-198.62571955955488,1660.7592946951938,[  53.23809524  103.78911565 -198.43537415],[  54.69594595  106.46621622 -195.27702703],[  55.41428571  109.50714286 -195.78571429],1347
3870,89,4,BA,-186.83145176654648,-142.81405434475184,1615.0225862348816,[  8.48666667  75.72       -99.19333333],[  8.578125  76.28125  -99.8125  ],[  10.96710526   72.01315789 -101.33552632],1347
3871,90,4,BA,-445.1470527654038,-95.40504567768397,1548.127615017122,[ -21.7          12.79333333 -247.76666667],[ -20.79432624   15.13475177 -245.70212766],[ -21.53424658   19.10273973 -242.1369863 ],1347
3872,91,4,BA,-397.67909474033405,-319.15104037028834,1606.1894939981676,[  23.44366197   11.52112676 -120.71830986],[  22.04929577   10.64788732 -116.75352113],[  23.26119403    9.09701493 -113.3880597 ],1347
3873,92,4,BA,-378.7839042186231,-49.43103187476391,1587.286530728368,[ 101.93478261   48.05072464 -103.8115942 ],[  98.86131387   47.67153285 -104.72262774],[  98.4375       45.29166667 -104.04166667],1347
3874,93,4,BA,-163.85550729335137,-191.10934593346371,1760.0163599876546,[  51.078125    37.6953125 -199.9453125],[  52.82352941   54.16911765 -203.09558824],[  55.28873239   57.25352113 -206.65492958],1347
3875,94,4,BA,-214.68020401193564,-169.81892062998082,1691.717031245475,[187.44604317  55.56834532  -7.9352518 ],[190.04761905  58.84353741  -9.68707483],[192.14592727  60.4375     -12.38508237],1347
3876,95,4,BA,-137.22512496407683,49.64457258920783,1585.3374757320996,[  72.35251799  129.69064748 -224.35971223],[  71.24305556  129.01388889 -220.45833333],[  72.43356643  129.97902098 -216.40559441],1347
3877,96,4,BA,-30.324492186959098,-83.32605479978916,1662.8209463179007,[  34.375        41.69117647 -163.40441176],[  34.81751825   41.65693431 -162.46715328],[  36.28148148   40.         -162.77777778],1347
3878,97,4,BA,-76.58712314683441,-19.467264014967494,1648.6562839086148,[  76.8590604   137.95973154 -240.61744966],[  75.47826087  136.05797101 -242.95652174],[  73.90410959  132.75342466 -246.43150685],1347
3879,98,4,BA,-23.2489515194613,75.12250613219256,1506.9432471311245,[  12.70212766  198.11347518 -372.80141844],[   9.49659864  194.91836735 -375.62585034],[  11.64084507  192.11971831 -379.71126761],1347
3880,99,4,BA,38.86176296391856,-80.68778622090196,1551.860388488184,[ -48.80272109   91.00680272 -199.03401361],[ -45.0942029    92.8115942  -197.06521739],[ -45.97315436   93.25503356 -192.25503356],1347
3881,100,4,BA,188.95374871042986,-38.266939634886306,1627.7342090032673,[  99.53956835   55.49640288 -275.35971223],[  97.58823529   58.94852941 -275.24264706],[  95.25         60.57432432 -279.60810811],1347
3882,101,4,BA,95.49888955650076,-131.45124007146805,1789.9826069790759,[  37.51744055   61.4822695  -265.50384985],[  40.44852941   63.74264706 -265.        ],[  41.73758865   67.12765957 -264.77304965],1347
3883,102,4,BA,122.2420339179314,-63.56702753347492,1702.7633106605867,[ -63.95862069  152.92413793 -101.08965517],[ -61.0952381   155.72789116 -103.87755102],[ -56.29078014  156.19148936 -104.70212766],1347
3884,103,4,BA,200.5235455957385,-181.31142339559997,1782.3235912169162,[  64.78881707  194.72857143 -295.22740789],[  60.64052288  197.13071895 -292.22875817],[  58.5         195.68571429 -291.34285714],1347
3885,104,4,BA,296.18161900032896,-280.3133584146262,1724.7832302198549,[  11.61068702   52.13740458 -237.79389313],[  10.85925926   48.77037037 -237.32592593],[   9.34482759   44.62068966 -239.92413793],1347
3886,105,4,BA,136.51786581214338,-104.66144647664544,1500.4306758361552,[  43.34751773   79.75177305 -134.71631206],[  41.78767123   81.35616438 -132.41780822],[  44.60992908   82.84397163 -128.22695035],1347
3887,106,4,BA,72.27128653510832,-145.08385648994647,1567.3105682793903,[ 29.96323529  13.375      -65.41176471],[ 29.22758621  13.31724138 -61.11034483],[ 33.03521127   9.45070423 -58.6056338 ],1347
3888,107,4,BA,44.575208307715776,-143.72956465362455,1724.8624999556198,[ 196.33333333  114.78911565 -167.91836735],[ 200.45070423  113.99295775 -169.45774648],[ 204.32666667  110.72       -171.66      ],1347
3889,108,4,BA,151.9365059833064,-254.20453848023183,1687.8277369958878,[ -12.09489051  -33.47445255 -208.24817518],[ -13.42281879  -35.3557047  -204.61744966],[ -14.26811594  -37.53623188 -203.2173913 ],1347
3890,109,4,BA,43.78992490447221,-430.0478980270233,1782.472811838066,[105.72297297  50.13513514 -90.40540541],[103.44827586  52.68275862 -88.22758621],[ 98.14        57.10666667 -88.41333333],1347
3891,110,4,BA,8.083918575501349,-286.1857615356191,1778.9141824565063,[ -26.2189781    29.24087591 -232.18248175],[ -26.08823529   29.22058824 -232.36029412],[ -26.08333333   29.54545455 -232.01515152],1347
3892,111,4,BA,-70.07650811360702,-444.86188771045,1791.8262949298587,[  16.23076923   94.77622378 -205.65734266],[  20.92361111   94.21527778 -205.29861111],[  25.01428571   93.84285714 -206.39285714],1347
3893,112,4,BA,-126.57091482468175,-432.97724135503506,1706.2380840845067,[  76.17931034   48.44827586 -221.08965517],[  81.34482759   48.85517241 -222.00689655],[  84.77027027   50.95945946 -225.05405405],1347
3894,113,4,BA,54.15345111827741,-517.4048133714651,1716.5190784830233,[  28.13793103  114.56551724 -219.86206897],[  23.81560284  113.87234043 -220.91489362],[  24.40559441  109.44755245 -221.00699301],1347
3895,114,4,BA,-38.18382796772402,-412.42875981242105,1614.238634219728,[   3.32876712   23.8630137  -169.54109589],[   5.18518519   21.08888889 -169.46666667],[   4.91946309   17.55033557 -171.22818792],1347
3896,115,4,BA,-54.34025087167819,-423.3736511792689,1615.8476031433943,[  42.05555556  170.         -321.57638889],[  45.68115942  169.53623188 -320.64492754],[  48.45185185  170.85925926 -319.33333333],1347
3897,116,4,BA,58.66778564776428,-357.7906256828041,1536.134173606462,[  -3.25458747  126.45774648 -333.25451873],[  -6.71541917  125.44444444 -320.17777778],[  -7.06627144  125.82493728 -320.5084228 ],1347
3898,117,4,BA,-12.163509157398977,-348.21927332402845,1572.3562541001386,[  14.69924812   73.08270677 -152.57894737],[  15.03759398   69.5112782  -150.        ],[  13.95172414   67.6        -144.8137931 ],1347
3899,118,4,BA,80.20976402455469,-272.88068611208956,1582.9911528132639,[  25.35251799   97.21582734 -135.43884892],[  23.83673469  101.40816327 -135.80952381],[  20.38666667  102.32666667 -138.24      ],1347
3900,119,4,BA,-37.482485656692816,-395.23070620796557,1420.7056667111463,[ 166.18181818   67.22377622 -169.41258741],[ 164.78518519   67.65185185 -170.4       ],[ 163.11486486   69.06756757 -175.95945946],1347
3901,120,4,BA,-32.13395105519193,-344.39986583407335,1538.9742826239838,[  53.57037037    2.04444444 -323.58518519],[  59.66          5.14       -323.18666667],[  63.32142857    4.35714286 -323.53571429],1347
3902,121,4,BA,-148.7388066958478,-253.8857887773229,1533.9913256619288,[  64.68965517   18.37931034 -147.15172414],[  63.81818182   23.27272727 -148.06493506],[  60.86486486   26.90540541 -150.81756757],1347
3903,122,4,BA,29.540660104093668,-369.29239522620566,1561.4083511663828,[ 154.64492754   14.07246377 -200.08695652],[ 156.64788732   11.90140845 -202.16901408],[ 154.36923077   10.81538462 -203.26923077],1347
